id_seqFait,id_temps,id_seqEmployee,id_seqClient,nb_commandes_livrees,nb_commandes_non_livrees
2218,23,22,9,1,0
2219,23,23,9,1,0
2220,23,29,14,1,0
2221,23,30,14,1,0
2222,23,31,14,1,0
2223,23,32,14,1,0
2224,23,33,14,1,0
2225,23,34,14,1,0
2226,23,35,14,1,0
2227,23,36,14,1,0
2228,23,37,14,1,0
2229,23,38,14,1,0
2230,23,10,9,1,0
2231,23,11,9,1,0
2232,23,12,9,1,0
2233,23,13,9,1,0
2234,23,1,5,1,0
2235,23,2,5,1,0
2236,23,3,31,1,0
2237,23,4,31,1,0
2238,23,5,31,1,0
2239,23,6,31,1,0
2240,23,7,31,1,0
2241,23,8,31,1,0
2242,23,9,31,1,0
2243,23,24,45,1,0
2244,23,25,45,1,0
2245,23,26,45,1,0
2246,23,27,45,1,0
2247,23,28,45,1,0
2248,23,43,37,1,0
2249,23,44,37,1,0
2250,23,45,37,1,0
2251,23,46,37,1,0
2252,23,47,37,1,0
2253,23,48,37,1,0
2254,23,49,37,1,0
2255,23,3,85,1,0
2256,23,4,85,1,0
2257,23,5,85,1,0
2258,23,6,85,1,0
2259,23,7,85,1,0
2260,23,8,85,1,0
2261,23,9,85,1,0
2262,23,3,74,1,0
2263,23,4,74,1,0
2264,23,5,74,1,0
2265,23,6,74,1,0
2266,23,7,74,1,0
2267,23,8,74,1,0
2268,23,9,74,1,0
2269,23,10,85,1,0
2270,23,11,85,1,0
2271,23,12,85,1,0
2272,23,13,85,1,0
2273,23,14,89,1,0
2274,23,15,89,1,0
2275,23,16,89,1,0
2276,23,14,4,1,0
2277,23,15,4,1,0
2278,23,16,4,1,0
2279,23,10,10,1,0
2280,23,11,10,1,0
2281,23,12,10,1,0
2282,23,13,10,1,0
2283,23,1,4,1,0
2284,23,2,4,1,0
2285,23,24,83,1,0
2286,23,25,83,1,0
2287,23,26,83,1,0
2288,23,27,83,1,0
2289,23,28,83,1,0
2290,23,43,63,1,0
2291,23,44,63,1,0
2292,23,45,63,1,0
2293,23,46,63,1,0
2294,23,47,63,1,0
2295,23,48,63,1,0
2296,23,49,63,1,0
2297,23,1,14,1,0
2298,23,2,14,1,0
2299,23,24,59,1,0
2300,23,25,59,1,0
2301,23,26,59,1,0
2302,23,27,59,1,0
2303,23,28,59,1,0
2304,23,10,71,1,0
2305,23,11,71,1,0
2306,23,12,71,1,0
2307,23,13,71,1,0
2308,23,14,38,1,0
2309,23,15,38,1,0
2310,23,16,38,1,0
2311,23,43,87,1,0
2312,23,44,87,1,0
2313,23,45,87,1,0
2314,23,46,87,1,0
2315,23,47,87,1,0
2316,23,48,87,1,0
2317,23,49,87,1,0
2318,23,10,68,2,0
2319,23,11,68,2,0
2320,23,12,68,2,0
2321,23,13,68,2,0
2322,23,3,53,1,0
2323,23,4,53,1,0
2324,23,5,53,1,0
2325,23,6,53,1,0
2326,23,7,53,1,0
2327,23,8,53,1,0
2328,23,9,53,1,0
2329,23,10,27,1,0
2330,23,11,27,1,0
2331,23,12,27,1,0
2332,23,13,27,1,0
2333,23,24,49,1,0
2334,23,25,49,1,0
2335,23,26,49,1,0
2336,23,27,49,1,0
2337,23,28,49,1,0
2338,23,14,9,1,0
2339,23,15,9,1,0
2340,23,16,9,1,0
2341,23,39,75,1,0
2342,23,40,75,1,0
2343,23,41,75,1,0
2344,23,42,75,1,0
2345,23,24,71,1,0
2346,23,25,71,1,0
2347,23,26,71,1,0
2348,23,27,71,1,0
2349,23,28,71,1,0
2350,23,10,2,1,0
2351,23,11,2,1,0
2352,23,12,2,1,0
2353,23,13,2,1,0
2354,24,14,50,1,0
2355,24,15,50,1,0
2356,24,16,50,1,0
2357,24,17,65,1,0
2358,24,18,65,1,0
2359,24,19,65,1,0
2360,24,20,65,1,0
2361,24,21,65,1,0
2362,24,22,65,1,0
2363,24,23,65,1,0
2364,24,10,24,1,0
2365,24,11,24,1,0
2366,24,12,24,1,0
2367,24,13,24,1,0
2368,24,10,23,1,0
2369,24,11,23,1,0
2370,24,12,23,1,0
2371,24,13,23,1,0
2372,24,24,20,1,0
2373,24,25,20,1,0
2374,24,26,20,1,0
2375,24,27,20,1,0
2376,24,28,20,1,0
2377,24,10,63,1,0
2378,24,11,63,1,0
2379,24,12,63,1,0
2380,24,13,63,1,0
2381,24,14,56,1,0
2382,24,15,56,1,0
2383,24,16,56,1,0
2384,24,14,76,1,0
2385,24,15,76,1,0
2386,24,16,76,1,0
2387,24,10,4,2,0
2388,24,11,4,2,0
2389,24,12,4,2,0
2390,24,13,4,2,0
2391,24,10,83,1,0
2392,24,11,83,1,0
2393,24,12,83,1,0
2394,24,13,83,1,0
2395,24,39,34,1,0
2396,24,40,34,1,0
2397,24,41,34,1,0
2398,24,42,34,1,0
2399,24,43,20,1,0
2400,24,44,20,1,0
2401,24,45,20,1,0
2402,24,46,20,1,0
2403,24,47,20,1,0
2404,24,48,20,1,0
2405,24,49,20,1,0
2406,24,10,44,1,0
2407,24,11,44,1,0
2408,24,12,44,1,0
2409,24,13,44,1,0
2410,24,1,20,2,0
2411,24,2,20,2,0
2412,24,14,24,1,0
2413,24,15,24,1,0
2414,24,16,24,1,0
2415,24,29,78,1,0
2416,24,30,78,1,0
2417,24,31,78,1,0
2418,24,32,78,1,0
2419,24,33,78,1,0
2420,24,34,78,1,0
2421,24,35,78,1,0
2422,24,36,78,1,0
2423,24,37,78,1,0
2424,24,38,78,1,0
2425,24,29,31,1,0
2426,24,30,31,1,0
2427,24,31,31,1,0
2428,24,32,31,1,0
2429,24,33,31,1,0
2430,24,34,31,1,0
2431,24,35,31,1,0
2432,24,36,31,1,0
2433,24,37,31,1,0
2434,24,38,31,1,0
2435,24,10,5,1,0
2436,24,11,5,1,0
2437,24,12,5,1,0
2438,24,13,5,1,0
2439,24,10,52,1,0
2440,24,11,52,1,0
2441,24,12,52,1,0
2442,24,13,52,1,0
2443,24,3,46,1,0
2444,24,4,46,1,0
2445,24,5,46,1,0
2446,24,6,46,1,0
2447,24,7,46,1,0
2448,24,8,46,1,0
2449,24,9,46,1,0
2450,24,3,87,1,0
2451,24,4,87,1,0
2452,24,5,87,1,0
2453,24,6,87,1,0
2454,24,7,87,1,0
2455,24,8,87,1,0
2456,24,9,87,1,0
2457,24,43,12,1,0
2458,24,44,12,1,0
2459,24,45,12,1,0
2460,24,46,12,1,0
2461,24,47,12,1,0
2462,24,48,12,1,0
2463,24,49,12,1,0
2464,24,14,34,1,0
2465,24,15,34,1,0
2466,24,16,34,1,0
2467,24,14,49,1,0
2468,24,15,49,1,0
2469,24,16,49,1,0
2470,24,1,33,1,0
2471,24,2,33,1,0
2472,24,39,62,1,0
2473,24,40,62,1,0
2474,24,41,62,1,0
2475,24,42,62,1,0
2476,24,3,41,1,0
2477,24,4,41,1,0
2478,24,5,41,1,0
2479,24,6,41,1,0
2480,24,7,41,1,0
2481,24,8,41,1,0
2482,24,9,41,1,0
2483,24,1,63,1,0
2484,24,2,63,1,0
2485,24,1,23,1,0
2486,24,2,23,1,0
2487,24,24,31,1,0
2488,24,25,31,1,0
2489,24,26,31,1,0
2490,24,27,31,1,0
2491,24,28,31,1,0
2492,24,24,25,1,0
2493,24,25,25,1,0
2494,24,26,25,1,0
2495,24,27,25,1,0
2496,24,28,25,1,0
2497,24,1,91,1,0
2498,24,2,91,1,0
2499,24,24,61,1,0
2500,24,25,61,1,0
2501,24,26,61,1,0
2502,24,27,61,1,0
2503,24,28,61,1,0
2504,24,39,20,1,0
2505,24,40,20,1,0
2506,24,41,20,1,0
2507,24,42,20,1,0
2508,24,10,35,1,0
2509,24,11,35,1,0
2510,24,12,35,1,0
2511,24,13,35,1,0
2512,24,29,17,1,0
2513,24,30,17,1,0
2514,24,31,17,1,0
2515,24,32,17,1,0
2516,24,33,17,1,0
2517,24,34,17,1,0
2518,24,35,17,1,0
2519,24,36,17,1,0
2520,24,37,17,1,0
2521,24,38,17,1,0
2522,24,3,38,1,0
2523,24,4,38,1,0
2524,24,5,38,1,0
2525,24,6,38,1,0
2526,24,7,38,1,0
2527,24,8,38,1,0
2528,24,9,38,1,0
2529,24,43,39,1,0
2530,24,44,39,1,0
2531,24,45,39,1,0
2532,24,46,39,1,0
2533,24,47,39,1,0
2534,24,48,39,1,0
2535,24,49,39,1,0
2536,24,1,72,1,0
2537,24,2,72,1,0
2538,24,14,8,1,0
2539,24,15,8,1,0
2540,24,16,8,1,0
2541,24,14,73,1,0
2542,24,15,73,1,0
2543,24,16,73,1,0
2544,24,14,88,1,0
2545,24,15,88,1,0
2546,24,16,88,1,0
2547,24,24,72,1,0
2548,24,25,72,1,0
2549,24,26,72,1,0
2550,24,27,72,1,0
2551,24,28,72,1,0
2552,24,3,77,1,0
2553,24,4,77,1,0
2554,24,5,77,1,0
2555,24,6,77,1,0
2556,24,7,77,1,0
2557,24,8,77,1,0
2558,24,9,77,1,0
2559,24,10,84,1,0
2560,24,11,84,1,0
2561,24,12,84,1,0
2562,24,13,84,1,0
2563,24,14,27,1,0
2564,24,15,27,1,0
2565,24,16,27,1,0
2566,25,3,55,1,0
2567,25,4,55,1,0
2568,25,5,55,1,0
2569,25,6,55,1,0
2570,25,7,55,1,0
2571,25,8,55,1,0
2572,25,9,55,1,0
2573,25,29,88,1,0
2574,25,30,88,1,0
2575,25,31,88,1,0
2576,25,32,88,1,0
2577,25,33,88,1,0
2578,25,34,88,1,0
2579,25,35,88,1,0
2580,25,36,88,1,0
2581,25,37,88,1,0
2582,25,38,88,1,0
2583,25,3,42,1,0
2584,25,4,42,1,0
2585,25,5,42,1,0
2586,25,6,42,1,0
2587,25,7,42,1,0
2588,25,8,42,1,0
2589,25,9,42,1,0
2590,25,39,47,1,0
2591,25,40,47,1,0
2592,25,41,47,1,0
2593,25,42,47,1,0
2594,25,17,66,1,0
2595,25,18,66,1,0
2596,25,19,66,1,0
2597,25,20,66,1,0
2598,25,21,66,1,0
2599,25,22,66,1,0
2600,25,23,66,1,0
2601,25,1,67,1,0
2602,25,2,67,1,0
2603,25,10,84,1,0
2604,25,11,84,1,0
2605,25,12,84,1,0
2606,25,13,84,1,0
2607,25,3,71,1,0
2608,25,4,71,1,0
2609,25,5,71,1,0
2610,25,6,71,1,0
2611,25,7,71,1,0
2612,25,8,71,1,0
2613,25,9,71,1,0
2614,25,14,32,1,0
2615,25,15,32,1,0
2616,25,16,32,1,0
2617,25,10,39,1,0
2618,25,11,39,1,0
2619,25,12,39,1,0
2620,25,13,39,1,0
2621,25,29,49,1,0
2622,25,30,49,1,0
2623,25,31,49,1,0
2624,25,32,49,1,0
2625,25,33,49,1,0
2626,25,34,49,1,0
2627,25,35,49,1,0
2628,25,36,49,1,0
2629,25,37,49,1,0
2630,25,38,49,1,0
2631,25,3,12,1,0
2632,25,4,12,1,0
2633,25,5,12,1,0
2634,25,6,12,1,0
2635,25,7,12,1,0
2636,25,8,12,1,0
2637,25,9,12,1,0
2638,25,10,65,1,0
2639,25,11,65,1,0
2640,25,12,65,1,0
2641,25,13,65,1,0
2642,25,1,75,1,0
2643,25,2,75,1,0
2644,25,24,82,1,0
2645,25,25,82,1,0
2646,25,26,82,1,0
2647,25,27,82,1,0
2648,25,28,82,1,0
2649,25,17,46,1,0
2650,25,18,46,1,0
2651,25,19,46,1,0
2652,25,20,46,1,0
2653,25,21,46,1,0
2654,25,22,46,1,0
2655,25,23,46,1,0
2656,25,39,24,1,0
2657,25,40,24,1,0
2658,25,41,24,1,0
2659,25,42,24,1,0
2660,25,1,17,1,0
2661,25,2,17,1,0
2662,25,24,7,1,0
2663,25,25,7,1,0
2664,25,26,7,1,0
2665,25,27,7,1,0
2666,25,28,7,1,0
2667,25,1,9,1,0
2668,25,2,9,1,0
2669,25,43,64,1,0
2670,25,44,64,1,0
2671,25,45,64,1,0
2672,25,46,64,1,0
2673,25,47,64,1,0
2674,25,48,64,1,0
2675,25,49,64,1,0
2676,25,43,38,1,0
2677,25,44,38,1,0
2678,25,45,38,1,0
2679,25,46,38,1,0
2680,25,47,38,1,0
2681,25,48,38,1,0
2682,25,49,38,1,0
2683,25,14,81,1,0
2684,25,15,81,1,0
2685,25,16,81,1,0
2686,25,10,70,1,0
2687,25,11,70,1,0
2688,25,12,70,1,0
2689,25,13,70,1,0
2690,25,3,41,1,0
2691,25,4,41,1,0
2692,25,5,41,1,0
2693,25,6,41,1,0
2694,25,7,41,1,0
2695,25,8,41,1,0
2696,25,9,41,1,0
2697,25,24,56,1,0
2698,25,25,56,1,0
2699,25,26,56,1,0
2700,25,27,56,1,0
2701,25,28,56,1,0
2702,25,1,81,1,0
2703,25,2,81,1,0
2704,25,1,1,1,0
2705,25,2,1,1,0
2706,25,29,20,1,0
2707,25,30,20,1,0
2708,25,31,20,1,0
2709,25,32,20,1,0
2710,25,33,20,1,0
2711,25,34,20,1,0
2712,25,35,20,1,0
2713,25,36,20,1,0
2714,25,37,20,1,0
2715,25,38,20,1,0
2716,25,43,5,1,0
2717,25,44,5,1,0
2718,25,45,5,1,0
2719,25,46,5,1,0
2720,25,47,5,1,0
2721,25,48,5,1,0
2722,25,49,5,1,0
2723,25,10,47,1,0
2724,25,11,47,1,0
2725,25,12,47,1,0
2726,25,13,47,1,0
2727,25,10,81,1,0
2728,25,11,81,1,0
2729,25,12,81,1,0
2730,25,13,81,1,0
2731,25,14,47,1,0
2732,25,15,47,1,0
2733,25,16,47,1,0
2734,25,17,76,1,0
2735,25,18,76,1,0
2736,25,19,76,1,0
2737,25,20,76,1,0
2738,25,21,76,1,0
2739,25,22,76,1,0
2740,25,23,76,1,0
2741,25,1,80,1,0
2742,25,2,80,1,0
2743,25,14,84,1,0
2744,25,15,84,1,0
2745,25,16,84,1,0
2746,25,39,59,1,0
2747,25,40,59,1,0
2748,25,41,59,1,0
2749,25,42,59,1,0
2750,25,39,63,1,0
2751,25,40,63,1,0
2752,25,41,63,1,0
2753,25,42,63,1,0
2754,25,3,76,1,0
2755,25,4,76,1,0
2756,25,5,76,1,0
2757,25,6,76,1,0
2758,25,7,76,1,0
2759,25,8,76,1,0
2760,25,9,76,1,0
2761,25,14,71,1,0
2762,25,15,71,1,0
2763,25,16,71,1,0
2764,25,29,16,1,0
2765,25,30,16,1,0
2766,25,31,16,1,0
2767,25,32,16,1,0
2768,25,33,16,1,0
2769,25,34,16,1,0
2770,25,35,16,1,0
2771,25,36,16,1,0
2772,25,37,16,1,0
2773,25,38,16,1,0
2774,25,43,39,1,0
2775,25,44,39,1,0
2776,25,45,39,1,0
2777,25,46,39,1,0
2778,25,47,39,1,0
2779,25,48,39,1,0
2780,25,49,39,1,0
2781,25,1,84,1,0
2782,25,2,84,1,0
2783,25,17,67,1,0
2784,25,18,67,1,0
2785,25,19,67,1,0
2786,25,20,67,1,0
2787,25,21,67,1,0
2788,25,22,67,1,0
2789,25,23,67,1,0
2790,25,39,65,1,0
2791,25,40,65,1,0
2792,25,41,65,1,0
2793,25,42,65,1,0
2794,25,43,6,1,0
2795,25,44,6,1,0
2796,25,45,6,1,0
2797,25,46,6,1,0
2798,25,47,6,1,0
2799,25,48,6,1,0
2800,25,49,6,1,0
2801,25,10,20,1,0
2802,25,11,20,1,0
2803,25,12,20,1,0
2804,25,13,20,1,0
2805,25,10,55,1,0
2806,25,11,55,1,0
2807,25,12,55,1,0
2808,25,13,55,1,0
2809,25,10,3,1,0
2810,25,11,3,1,0
2811,25,12,3,1,0
2812,25,13,3,1,0
2813,25,39,5,1,0
2814,25,40,5,1,0
2815,25,41,5,1,0
2816,25,42,5,1,0
2817,25,3,40,1,0
2818,25,4,40,1,0
2819,25,5,40,1,0
2820,25,6,40,1,0
2821,25,7,40,1,0
2822,25,8,40,1,0
2823,25,9,40,1,0
2824,25,1,25,1,0
2825,25,2,25,1,0
2826,25,10,26,1,0
2827,25,11,26,1,0
2828,25,12,26,1,0
2829,25,13,26,1,0
2830,25,14,89,1,0
2831,25,15,89,1,0
2832,25,16,89,1,0
2833,25,39,44,1,0
2834,25,40,44,1,0
2835,25,41,44,1,0
2836,25,42,44,1,0
2837,26,14,35,2,0
2838,26,15,35,2,0
2839,26,16,35,2,0
2840,26,14,4,1,0
2841,26,15,4,1,0
2842,26,16,4,1,0
2843,26,3,63,1,0
2844,26,4,63,1,0
2845,26,5,63,1,0
2846,26,6,63,1,0
2847,26,7,63,1,0
2848,26,8,63,1,0
2849,26,9,63,1,0
2850,26,17,5,1,0
2851,26,18,5,1,0
2852,26,19,5,1,0
2853,26,20,5,1,0
2854,26,21,5,1,0
2855,26,22,5,1,0
2856,26,23,5,1,0
2857,26,24,48,1,0
2858,26,25,48,1,0
2859,26,26,48,1,0
2860,26,27,48,1,0
2861,26,28,48,1,0
2862,26,29,62,1,0
2863,26,30,62,1,0
2864,26,31,62,1,0
2865,26,32,62,1,0
2866,26,33,62,1,0
2867,26,34,62,1,0
2868,26,35,62,1,0
2869,26,36,62,1,0
2870,26,37,62,1,0
2871,26,38,62,1,0
2872,26,17,72,1,0
2873,26,18,72,1,0
2874,26,19,72,1,0
2875,26,20,72,1,0
2876,26,21,72,1,0
2877,26,22,72,1,0
2878,26,23,72,1,0
2879,26,17,91,1,0
2880,26,18,91,1,0
2881,26,19,91,1,0
2882,26,20,91,1,0
2883,26,21,91,1,0
2884,26,22,91,1,0
2885,26,23,91,1,0
2886,26,43,9,1,0
2887,26,44,9,1,0
2888,26,45,9,1,0
2889,26,46,9,1,0
2890,26,47,9,1,0
2891,26,48,9,1,0
2892,26,49,9,1,0
2893,26,17,30,2,0
2894,26,18,30,2,0
2895,26,19,30,2,0
2896,26,20,30,2,0
2897,26,21,30,2,0
2898,26,22,30,2,0
2899,26,23,30,2,0
2900,26,14,90,1,0
2901,26,15,90,1,0
2902,26,16,90,1,0
2903,26,14,5,1,0
2904,26,15,5,1,0
2905,26,16,5,1,0
2906,26,29,9,1,0
2907,26,30,9,1,0
2908,26,31,9,1,0
2909,26,32,9,1,0
2910,26,33,9,1,0
2911,26,34,9,1,0
2912,26,35,9,1,0
2913,26,36,9,1,0
2914,26,37,9,1,0
2915,26,38,9,1,0
2916,26,1,67,1,0
2917,26,2,67,1,0
2918,26,14,63,1,0
2919,26,15,63,1,0
2920,26,16,63,1,0
2921,26,10,90,1,0
2922,26,11,90,1,0
2923,26,12,90,1,0
2924,26,13,90,1,0
2925,26,29,24,1,0
2926,26,30,24,1,0
2927,26,31,24,1,0
2928,26,32,24,1,0
2929,26,33,24,1,0
2930,26,34,24,1,0
2931,26,35,24,1,0
2932,26,36,24,1,0
2933,26,37,24,1,0
2934,26,38,24,1,0
2935,26,14,12,1,0
2936,26,15,12,1,0
2937,26,16,12,1,0
2938,26,14,71,1,0
2939,26,15,71,1,0
2940,26,16,71,1,0
2941,26,39,48,1,0
2942,26,40,48,1,0
2943,26,41,48,1,0
2944,26,42,48,1,0
2945,26,14,45,1,0
2946,26,15,45,1,0
2947,26,16,45,1,0
2948,26,24,76,1,0
2949,26,25,76,1,0
2950,26,26,76,1,0
2951,26,27,76,1,0
2952,26,28,76,1,0
2953,26,1,34,1,0
2954,26,2,34,1,0
2955,26,39,29,1,0
2956,26,40,29,1,0
2957,26,41,29,1,0
2958,26,42,29,1,0
2959,26,1,30,1,0
2960,26,2,30,1,0
2961,26,43,65,1,0
2962,26,44,65,1,0
2963,26,45,65,1,0
2964,26,46,65,1,0
2965,26,47,65,1,0
2966,26,48,65,1,0
2967,26,49,65,1,0
2968,26,29,18,1,0
2969,26,30,18,1,0
2970,26,31,18,1,0
2971,26,32,18,1,0
2972,26,33,18,1,0
2973,26,34,18,1,0
2974,26,35,18,1,0
2975,26,36,18,1,0
2976,26,37,18,1,0
2977,26,38,18,1,0
2978,26,29,44,1,0
2979,26,30,44,1,0
2980,26,31,44,1,0
2981,26,32,44,1,0
2982,26,33,44,1,0
2983,26,34,44,1,0
2984,26,35,44,1,0
2985,26,36,44,1,0
2986,26,37,44,1,0
2987,26,38,44,1,0
2988,26,14,50,1,0
2989,26,15,50,1,0
2990,26,16,50,1,0
2991,26,43,39,1,0
2992,26,44,39,1,0
2993,26,45,39,1,0
2994,26,46,39,1,0
2995,26,47,39,1,0
2996,26,48,39,1,0
2997,26,49,39,1,0
2998,26,1,71,1,0
2999,26,2,71,1,0
3000,26,10,20,1,0
3001,26,11,20,1,0
3002,26,12,20,1,0
3003,26,13,20,1,0
3004,26,29,50,1,0
3005,26,30,50,1,0
3006,26,31,50,1,0
3007,26,32,50,1,0
3008,26,33,50,1,0
3009,26,34,50,1,0
3010,26,35,50,1,0
3011,26,36,50,1,0
3012,26,37,50,1,0
3013,26,38,50,1,0
3014,26,10,37,1,0
3015,26,11,37,1,0
3016,26,12,37,1,0
3017,26,13,37,1,0
3018,26,14,54,1,0
3019,26,15,54,1,0
3020,26,16,54,1,0
3021,26,17,46,1,0
3022,26,18,46,1,0
3023,26,19,46,1,0
3024,26,20,46,1,0
3025,26,21,46,1,0
3026,26,22,46,1,0
3027,26,23,46,1,0
3028,26,1,88,1,0
3029,26,2,88,1,0
3030,26,1,24,1,0
3031,26,2,24,1,0
3032,26,10,34,1,0
3033,26,11,34,1,0
3034,26,12,34,1,0
3035,26,13,34,1,0
3036,26,10,89,1,0
3037,26,11,89,1,0
3038,26,12,89,1,0
3039,26,13,89,1,0
3040,26,43,88,1,0
3041,26,44,88,1,0
3042,26,45,88,1,0
3043,26,46,88,1,0
3044,26,47,88,1,0
3045,26,48,88,1,0
3046,26,49,88,1,0
3047,26,14,91,1,0
3048,26,15,91,1,0
3049,26,16,91,1,0
3050,26,24,74,1,0
3051,26,25,74,1,0
3052,26,26,74,1,0
3053,26,27,74,1,0
3054,26,28,74,1,0
3055,26,14,66,1,0
3056,26,15,66,1,0
3057,26,16,66,1,0
3058,26,1,70,1,0
3059,26,2,70,1,0
3060,26,1,90,1,0
3061,26,2,90,1,0
3062,26,10,30,1,0
3063,26,11,30,1,0
3064,26,12,30,1,0
3065,26,13,30,1,0
3066,26,3,37,1,0
3067,26,4,37,1,0
3068,26,5,37,1,0
3069,26,6,37,1,0
3070,26,7,37,1,0
3071,26,8,37,1,0
3072,26,9,37,1,0
3073,26,14,62,1,0
3074,26,15,62,1,0
3075,26,16,62,1,0
3076,26,24,62,1,0
3077,26,25,62,1,0
3078,26,26,62,1,0
3079,26,27,62,1,0
3080,26,28,62,1,0
3081,26,3,80,1,0
3082,26,4,80,1,0
3083,26,5,80,1,0
3084,26,6,80,1,0
3085,26,7,80,1,0
3086,26,8,80,1,0
3087,26,9,80,1,0
3088,26,1,64,1,0
3089,26,2,64,1,0
3090,27,14,69,1,0
3091,27,15,69,1,0
3092,27,16,69,1,0
3093,27,10,10,1,0
3094,27,11,10,1,0
3095,27,12,10,1,0
3096,27,13,10,1,0
3097,27,3,47,1,0
3098,27,4,47,1,0
3099,27,5,47,1,0
3100,27,6,47,1,0
3101,27,7,47,1,0
3102,27,8,47,1,0
3103,27,9,47,1,0
3104,27,14,4,1,0
3105,27,15,4,1,0
3106,27,16,4,1,0
3107,27,1,83,2,0
3108,27,2,83,2,0
3109,27,17,34,1,0
3110,27,18,34,1,0
3111,27,19,34,1,0
3112,27,20,34,1,0
3113,27,21,34,1,0
3114,27,22,34,1,0
3115,27,23,34,1,0
3116,27,29,41,1,0
3117,27,30,41,1,0
3118,27,31,41,1,0
3119,27,32,41,1,0
3120,27,33,41,1,0
3121,27,34,41,1,0
3122,27,35,41,1,0
3123,27,36,41,1,0
3124,27,37,41,1,0
3125,27,38,41,1,0
3126,27,10,5,1,0
3127,27,11,5,1,0
3128,27,12,5,1,0
3129,27,13,5,1,0
3130,27,10,34,1,0
3131,27,11,34,1,0
3132,27,12,34,1,0
3133,27,13,34,1,0
3134,27,14,2,1,0
3135,27,15,2,1,0
3136,27,16,2,1,0
3137,27,14,40,2,0
3138,27,15,40,2,0
3139,27,16,40,2,0
3140,27,1,29,1,0
3141,27,2,29,1,0
3142,27,24,25,1,0
3143,27,25,25,1,0
3144,27,26,25,1,0
3145,27,27,25,1,0
3146,27,28,25,1,0
3147,27,14,76,1,0
3148,27,15,76,1,0
3149,27,16,76,1,0
3150,27,14,68,1,0
3151,27,15,68,1,0
3152,27,16,68,1,0
3153,27,39,9,2,0
3154,27,40,9,2,0
3155,27,41,9,2,0
3156,27,42,9,2,0
3157,27,24,38,1,0
3158,27,25,38,1,0
3159,27,26,38,1,0
3160,27,27,38,1,0
3161,27,28,38,1,0
3162,27,10,44,1,0
3163,27,11,44,1,0
3164,27,12,44,1,0
3165,27,13,44,1,0
3166,27,14,88,1,0
3167,27,15,88,1,0
3168,27,16,88,1,0
3169,27,10,32,1,0
3170,27,11,32,1,0
3171,27,12,32,1,0
3172,27,13,32,1,0
3173,27,29,12,1,0
3174,27,30,12,1,0
3175,27,31,12,1,0
3176,27,32,12,1,0
3177,27,33,12,1,0
3178,27,34,12,1,0
3179,27,35,12,1,0
3180,27,36,12,1,0
3181,27,37,12,1,0
3182,27,38,12,1,0
3183,27,10,63,1,0
3184,27,11,63,1,0
3185,27,12,63,1,0
3186,27,13,63,1,0
3187,27,3,49,1,0
3188,27,4,49,1,0
3189,27,5,49,1,0
3190,27,6,49,1,0
3191,27,7,49,1,0
3192,27,8,49,1,0
3193,27,9,49,1,0
3194,27,29,71,1,0
3195,27,30,71,1,0
3196,27,31,71,1,0
3197,27,32,71,1,0
3198,27,33,71,1,0
3199,27,34,71,1,0
3200,27,35,71,1,0
3201,27,36,71,1,0
3202,27,37,71,1,0
3203,27,38,71,1,0
3204,27,43,66,1,0
3205,27,44,66,1,0
3206,27,45,66,1,0
3207,27,46,66,1,0
3208,27,47,66,1,0
3209,27,48,66,1,0
3210,27,49,66,1,0
3211,27,14,11,1,0
3212,27,15,11,1,0
3213,27,16,11,1,0
3214,27,24,10,1,0
3215,27,25,10,1,0
3216,27,26,10,1,0
3217,27,27,10,1,0
3218,27,28,10,1,0
3219,27,14,52,1,0
3220,27,15,52,1,0
3221,27,16,52,1,0
3222,27,10,11,1,0
3223,27,11,11,1,0
3224,27,12,11,1,0
3225,27,13,11,1,0
3226,27,10,30,1,0
3227,27,11,30,1,0
3228,27,12,30,1,0
3229,27,13,30,1,0
3230,27,3,10,2,0
3231,27,4,10,2,0
3232,27,5,10,2,0
3233,27,6,10,2,0
3234,27,7,10,2,0
3235,27,8,10,2,0
3236,27,9,10,2,0
3237,27,1,49,1,0
3238,27,2,49,1,0
3239,27,43,68,1,0
3240,27,44,68,1,0
3241,27,45,68,1,0
3242,27,46,68,1,0
3243,27,47,68,1,0
3244,27,48,68,1,0
3245,27,49,68,1,0
3246,27,1,1,1,0
3247,27,2,1,1,0
3248,27,43,4,1,0
3249,27,44,4,1,0
3250,27,45,4,1,0
3251,27,46,4,1,0
3252,27,47,4,1,0
3253,27,48,4,1,0
3254,27,49,4,1,0
3255,27,17,47,1,0
3256,27,18,47,1,0
3257,27,19,47,1,0
3258,27,20,47,1,0
3259,27,21,47,1,0
3260,27,22,47,1,0
3261,27,23,47,1,0
3262,27,39,24,2,0
3263,27,40,24,2,0
3264,27,41,24,2,0
3265,27,42,24,2,0
3266,27,24,6,1,0
3267,27,25,6,1,0
3268,27,26,6,1,0
3269,27,27,6,1,0
3270,27,28,6,1,0
3271,27,39,35,1,0
3272,27,40,35,1,0
3273,27,41,35,1,0
3274,27,42,35,1,0
3275,27,29,54,1,0
3276,27,30,54,1,0
3277,27,31,54,1,0
3278,27,32,54,1,0
3279,27,33,54,1,0
3280,27,34,54,1,0
3281,27,35,54,1,0
3282,27,36,54,1,0
3283,27,37,54,1,0
3284,27,38,54,1,0
3285,27,24,31,1,0
3286,27,25,31,1,0
3287,27,26,31,1,0
3288,27,27,31,1,0
3289,27,28,31,1,0
